date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-02-01,6527,-2457,ISL,trawlers,1.5693055555555557,0,1
2012-02-01,6527,-1194,ISL,trawlers,0.82361111111111107,0,1
2012-02-01,6527,-2469,ISL,trawlers,1.5527777777777776,0,1
2012-02-01,6528,-2469,ISL,trawlers,1.5138888888888888,0,1
2012-02-01,6528,-2459,ISL,trawlers,0.78763888888888889,0,1
2012-02-01,6528,-1103,ISL,trawlers,3.3361111111111112,0,1
2012-02-01,6528,-2443,ISL,fixed_gear,3.8361111111111112,0,1
2012-02-01,6529,-2460,ISL,trawlers,1.5268055555555557,0,1
2012-02-01,6529,-2454,ISL,trawlers,2.5238888888888891,0,1
2012-02-01,6529,-2466,ISL,trawlers,1.525,0,1
2012-02-01,6529,-2459,ISL,trawlers,0.75138888888888888,0,1
2012-02-01,6529,-2467,ISL,trawlers,1.5056944444444444,0,1
2012-02-01,6529,-2478,ISL,trawlers,1.566527777777778,0,1
2012-02-01,6530,-2477,ISL,trawlers,1.55,0,1
2012-02-01,6530,-2455,ISL,trawlers,1.5890277777777779,0,1
2012-02-01,6530,-1104,ISL,trawlers,5.5626388888888894,5.5626388888888894,1
2012-02-01,6531,-2475,ISL,trawlers,0.81805555555555565,0,1
2012-02-01,6531,-2474,ISL,trawlers,0.79166666666666674,0,1
2012-02-01,6533,-2463,ISL,trawlers,1.7220833333333334,0,1
2012-02-01,6534,-2801,ISL,trawlers,2.502361111111111,2.502361111111111,1
2012-02-01,6536,-2239,ISL,fixed_gear,1.5597222222222222,0,1
2012-02-01,6537,-1224,ISL,trawlers,1.4915277777777778,0,1
2012-02-01,6537,-2489,ISL,trawlers,1.5541666666666667,0,1
2012-02-01,6282,-2470,ISL,trawlers,0.76666666666666672,0.76666666666666672,1
2012-02-01,6538,-2115,ISL,trawlers,7.1255555555555556,0,1
2012-02-01,6794,-199,ISL,trawlers,0.80652777777777773,0,1
2012-02-01,6283,-2470,ISL,trawlers,4.84986111111111,4.84986111111111,1
2012-02-01,6539,-2240,ISL,fixed_gear,3.0991666666666671,0,1
2012-02-01,6539,-2227,ISL,fixed_gear,1.4973611111111111,0,1
2012-02-01,6539,-1154,ISL,trawlers,0.7763888888888888,0,1
2012-02-01,6539,-2250,ISL,fixed_gear,3.8270833333333334,0,1
2012-02-01,6539,-2238,ISL,fixed_gear,0.80138888888888882,0,1
2012-02-01,6539,-1158,ISL,trawlers,6.3720833333333333,0,1
2012-02-01,6539,-2095,ISL,trawlers,13.350833333333334,0,1
2012-02-01,6795,-195,ISL,trawlers,0.77777777777777779,0,1
2012-02-01,6542,-2801,ISL,trawlers,0.76666666666666661,0.76666666666666661,1
2012-02-01,6542,-2800,ISL,trawlers,0.82513888888888887,0.82513888888888887,1
2012-02-01,6542,-2221,ISL,fixed_gear,12.851666666666667,0,1
2012-02-01,6543,-1158,ISL,trawlers,3.2861111111111114,0,1
2012-02-01,6543,-2533,ISL,fixed_gear,0.74722222222222223,0,1
2012-02-01,6544,-2535,ISL,fixed_gear,0.79291666666666671,0,1
2012-02-01,6546,-2502,ISL,trawlers,3.8641666666666667,0,1
2012-02-01,6546,-2115,ISL,trawlers,1.5866666666666667,0,1
2012-02-01,6547,-2115,ISL,trawlers,1.5690277777777779,0,1
2012-02-01,6549,-2528,ISL,trawlers,3.8418055555555553,0,1
2012-02-01,6296,-2501,ISL,trawlers,1.6054166666666667,1.6054166666666667,1
2012-02-01,6552,-1360,ISL,trawlers,0.78680555555555565,0,1
2012-02-01,6552,-2538,ISL,fixed_gear,0.79486111111111113,0,1
2012-02-01,6297,-2502,ISL,trawlers,0.97194444444444439,0,1
2012-02-01,6297,-2503,ISL,trawlers,0.75847222222222221,0,1
2012-02-01,6297,-2500,ISL,trawlers,1.5830555555555554,1.5830555555555554,1
2012-02-01,6553,-1067,ISL,trawlers,3.8223611111111109,0,1
2012-02-01,6553,-2537,ISL,fixed_gear,3.0502777777777776,0,1
2012-02-01,6553,-2536,ISL,fixed_gear,0.82083333333333341,0,1
2012-02-01,6553,-1157,ISL,trawlers,0.77652777777777782,0,1
2012-02-01,6553,-1068,ISL,trawlers,2.5198611111111116,0,1
2012-02-01,6554,-1361,ISL,trawlers,0.77486111111111111,0,1
2012-02-01,6554,-1154,ISL,trawlers,2.5608333333333331,0,1
2012-02-01,6554,-2503,ISL,trawlers,2.5052777777777777,0,1
2012-02-01,6555,-2545,ISL,fixed_gear,2.5380555555555557,0,1
2012-02-01,6300,-2018,ISL,trawlers,2.513611111111111,0,1
2012-02-01,6556,-1282,ISL,trawlers,0.798611111111111,0,1
2012-02-01,6301,-2495,ISL,trawlers,2.31,2.31,1
2012-02-01,6557,-1285,ISL,trawlers,0.80138888888888893,0,1
2012-02-01,6557,-2532,ISL,fixed_gear,1.5226388888888889,1.5226388888888889,1
2012-02-01,6557,-2542,ISL,fixed_gear,1.5551388888888888,1.5551388888888888,1
2012-02-01,6558,-2550,ISL,fixed_gear,1.5390277777777777,0,1
2012-02-01,6558,-2551,ISL,fixed_gear,1.5611111111111111,0,1
2012-02-01,6558,-1020,ISL,trawlers,1.5138888888888888,0,1
2012-02-01,6558,-2513,ISL,trawlers,4.8111111111111118,0,1
2012-02-01,6558,-1040,ISL,purse_seines,1.5375,0,1
2012-02-01,6559,-2500,ISL,trawlers,3.8306944444444446,0,1
2012-02-01,6559,-2560,ISL,fixed_gear,3.0279166666666666,0,1
2012-02-01,6559,-2401,ISL,fixed_gear,47.284861111111113,0,2
2012-02-01,6559,-1035,ISL,purse_seines,1.5515277777777778,0,1
2012-02-01,6559,-2401,ISL,trawlers,23.60638888888889,0,1
2012-02-01,6304,-2442,ISL,trawlers,0.95333333333333337,0.95333333333333337,1
2012-02-01,6304,-2440,ISL,trawlers,0.77361111111111114,0.77361111111111114,1
2012-02-01,6304,-2478,ISL,trawlers,1.5084722222222222,0,1
2012-02-01,6560,-2500,ISL,trawlers,1.7398611111111111,0,1
2012-02-01,6560,-2560,ISL,fixed_gear,1.5456944444444445,0,1
2012-02-01,6560,-2540,ISL,fixed_gear,1.5352777777777777,1.5352777777777777,1
2012-02-01,6560,-2553,ISL,fixed_gear,1.5222222222222221,1.5222222222222221,1
2012-02-01,6305,-2491,ISL,trawlers,1.7220833333333334,1.7220833333333334,1
2012-02-01,6305,-2024,ISL,trawlers,1.6029166666666668,0,1
2012-02-01,6561,-2568,ISL,fixed_gear,0.84013888888888888,0,1
2012-02-01,6561,-2569,ISL,fixed_gear,3.3284722222222225,0,1
2012-02-01,6561,-2553,ISL,fixed_gear,2.4886111111111111,2.4886111111111111,1
2012-02-01,6561,-2513,ISL,trawlers,2.5122222222222224,0,1
2012-02-01,6561,-2386,ISL,trawlers,3.0611111111111109,0,1
2012-02-01,6561,-2565,ISL,fixed_gear,1.515138888888889,0,1
2012-02-01,6306,-2014,ISL,trawlers,1.5138888888888888,0,1
2012-02-01,6562,-2562,ISL,fixed_gear,1.5637500000000002,1.5637500000000002,1
2012-02-01,6562,-2552,ISL,fixed_gear,4.79875,4.79875,1
2012-02-01,6562,-2499,ISL,trawlers,0.82930555555555552,0,1
2012-02-01,6562,-2549,ISL,fixed_gear,1.56375,1.56375,1
2012-02-01,6562,-2383,ISL,trawlers,8.7331944444444431,0,1
2012-02-01,6562,-2383,ISL,fixed_gear,29.833750000000002,0,2
2012-02-01,6307,-2016,ISL,trawlers,0.7959722222222223,0,1
2012-02-01,6307,-2496,ISL,trawlers,3.1156944444444443,3.1156944444444443,1
2012-02-01,6307,-2015,ISL,trawlers,3.0920833333333331,0,1
2012-02-01,6307,-2495,ISL,trawlers,0.73972222222222228,0.73972222222222228,1
2012-02-01,6563,-1025,ISL,trawlers,0.79222222222222216,0,1
2012-02-01,6563,-2573,ISL,fixed_gear,0.78763888888888889,0,1
2012-02-01,6563,-2574,ISL,fixed_gear,0.78625,0,1
2012-02-01,6563,-1021,ISL,trawlers,1.5319444444444446,0,1
2012-02-01,6563,-1027,ISL,trawlers,2.3623611111111109,1.5680555555555555,2
2012-02-01,6563,-2499,ISL,trawlers,0.76541666666666663,0,1
2012-02-01,6308,-2499,ISL,trawlers,0.752638888888889,0.752638888888889,1
2012-02-01,6308,-2492,ISL,trawlers,3.0373611111111112,3.0373611111111112,1
2012-02-01,6308,-2472,ISL,trawlers,0.91444444444444439,0.91444444444444439,1
2012-02-01,6308,-2484,ISL,trawlers,6.4013888888888886,6.4013888888888886,1
2012-02-01,6308,-2473,ISL,trawlers,0.78777777777777769,0.78777777777777769,1
2012-02-01,6308,-2486,ISL,trawlers,0.7425,0.7425,1
2012-02-01,6308,-2498,ISL,trawlers,0.79708333333333337,0.79708333333333337,1
2012-02-01,6308,-2487,ISL,trawlers,0.78347222222222224,0.78347222222222224,1
2012-02-01,6564,-2564,ISL,fixed_gear,3.8488888888888888,3.8488888888888888,1
2012-02-01,6564,-2391,ISL,trawlers,11.815555555555555,0,1
2012-02-01,6564,-1031,ISL,trawlers,1.5333333333333332,1.5333333333333332,1
2012-02-01,6564,-2571,ISL,fixed_gear,1.640138888888889,1.640138888888889,1
2012-02-01,6564,-2351,ISL,trawlers,1.5348611111111112,0,1
2012-02-01,6309,-2027,ISL,trawlers,0.78194444444444444,0,1
2012-02-01,6565,-2351,ISL,trawlers,1.5141666666666667,0,1
2012-02-01,6565,-2397,ISL,fixed_gear,2.5486111111111112,0,1
2012-02-01,6565,-1029,ISL,purse_seines,1.5791666666666666,0,1
2012-02-01,6310,-2498,ISL,trawlers,0.78,0.78,1
2012-02-01,6310,-2027,ISL,trawlers,1.7595833333333333,0,1
2012-02-01,6310,-2503,ISL,trawlers,1.5891666666666666,1.5891666666666666,1
2012-02-01,6310,-2515,ISL,trawlers,1.5222222222222221,1.5222222222222221,1
2012-02-01,6310,-2023,ISL,trawlers,0.77208333333333334,0,1
2012-02-01,6310,-2499,ISL,trawlers,0.77402777777777776,0,1
2012-02-01,6311,-2418,ISL,trawlers,1.5444444444444443,0,1
2012-02-01,6311,-2024,ISL,trawlers,0.77361111111111114,0,1
2012-02-01,6567,-2522,ISL,fixed_gear,0.80680555555555555,0,1
2012-02-01,6567,-2148,ISL,fixed_gear,1.7636111111111112,0,1
2012-02-01,6567,-2354,ISL,trawlers,2.3293055555555555,0,1
2012-02-01,6567,-2347,ISL,trawlers,4.6331944444444444,0,1
2012-02-01,6312,-2025,ISL,trawlers,3.8473611111111112,0,1
2012-02-01,6568,-2360,ISL,trawlers,12.6075,0,1
2012-02-01,6568,-2361,ISL,fixed_gear,10.252222222222223,0,1
2012-02-01,6568,-2145,ISL,fixed_gear,1.5530555555555554,0,1
2012-02-01,6568,-2151,ISL,fixed_gear,0.81083333333333341,0,1
2012-02-01,6313,-2509,ISL,trawlers,1.5394444444444444,1.5394444444444444,2
2012-02-01,6313,-2510,ISL,trawlers,1.6418055555555557,1.6418055555555557,1
2012-02-01,6569,-1810,ISL,trawlers,6.3443055555555556,0,1
2012-02-01,6569,-1809,ISL,trawlers,88.194027777777791,0,4
2012-02-01,6569,-2151,ISL,fixed_gear,3.0530555555555554,0,1
2012-02-01,6569,-2521,ISL,fixed_gear,0.77777777777777779,0,1
2012-02-01,6314,-2510,ISL,trawlers,3.9013888888888886,3.9013888888888886,1
2012-02-01,6314,-2509,ISL,trawlers,1.6166666666666667,1.6166666666666667,1
2012-02-01,6570,-1027,ISL,trawlers,1.5229166666666667,0,1
2012-02-01,6315,-2515,ISL,trawlers,0.79194444444444445,0,1
2012-02-01,6315,-2075,ISL,trawlers,1.5055555555555555,0,1
2012-02-01,6315,-2118,ISL,trawlers,1.5973611111111112,0,1
2012-02-01,6315,-2053,ISL,trawlers,1.5584722222222223,0,1
2012-02-01,6315,-2523,ISL,trawlers,1.6388888888888888,1.6388888888888888,1
2012-02-01,6315,-2096,ISL,trawlers,0.77208333333333334,0,1
2012-02-01,6315,-2514,ISL,trawlers,0.775,0.775,1
2012-02-01,6315,-2117,ISL,trawlers,0.8,0,1
2012-02-01,6315,-2097,ISL,trawlers,0.80138888888888893,0,1
2012-02-01,6571,-2361,ISL,fixed_gear,2.3348611111111111,0,1
2012-02-01,6571,-1026,ISL,trawlers,1.5651388888888889,1.5651388888888889,1
2012-02-01,6571,-2419,ISL,fixed_gear,3.8844444444444441,0,1
2012-02-01,6316,-2520,ISL,trawlers,3.8490277777777777,0,1
2012-02-01,6316,-2530,ISL,trawlers,1.5459722222222223,1.5459722222222223,1
2012-02-01,6572,-1018,ISL,purse_seines,1.5222222222222221,0,1
2012-02-01,6572,-1373,ISL,trawlers,7.1541666666666668,0,1
2012-02-01,6573,-1343,ISL,trawlers,5.5861111111111112,0,1
2012-02-01,6573,-2353,ISL,trawlers,11.0725,0,1
2012-02-01,6573,-1029,ISL,purse_seines,1.547361111111111,0,1
2012-02-01,6573,-1023,ISL,purse_seines,1.5638888888888889,0,1
2012-02-01,6318,-2515,ISL,trawlers,1.6094444444444445,1.6094444444444445,1
2012-02-01,6318,-2037,ISL,trawlers,1.5444444444444445,0,1
2012-02-01,6318,-2354,ISL,trawlers,1.5694444444444444,0,1
2012-02-01,6318,-2456,ISL,trawlers,1.5205555555555557,0,1
2012-02-01,6574,-2339,ISL,trawlers,2.3009722222222222,0,1
2012-02-01,6574,-2336,ISL,trawlers,9.505694444444444,0,1
2012-02-01,6575,-1482,ISL,trawlers,5.5972222222222223,0,1
2012-02-01,6575,-1483,ISL,trawlers,16.469583333333336,0,2
2012-02-01,6575,-1482,ISL,fixed_gear,11.866388888888888,0,1
2012-02-01,6575,-1965,ISL,trawlers,41.645694444444445,0,2
2012-02-01,6575,-1060,ISL,trawlers,0.79722222222222228,0,1
2012-02-01,6320,-2151,ISL,trawlers,3.0225,0,1
2012-02-01,6320,-2176,ISL,trawlers,0.81666666666666665,0,1
2012-02-01,6320,-2183,ISL,trawlers,3.3163888888888886,0,1
2012-02-01,6320,-2177,ISL,trawlers,1.4973611111111109,0,1
2012-02-01,6576,-1470,ISL,trawlers,1.5505555555555555,0,1
2012-02-01,6576,-1342,ISL,trawlers,1.526388888888889,0,1
2012-02-01,6576,-2560,ISL,trawlers,0.7944444444444444,0,1
2012-02-01,6576,-1025,ISL,trawlers,1.5825,0,1
2012-02-01,6576,-1064,ISL,trawlers,0.81194444444444447,0,1
2012-02-01,6576,-2559,ISL,trawlers,1.58875,0,1
2012-02-01,6576,-1037,ISL,trawlers,1.5419444444444443,0,1
2012-02-01,6321,-2536,ISL,trawlers,1.56375,1.56375,1
2012-02-01,6577,-1304,ISL,trawlers,1.5206944444444446,0,1
2012-02-01,6577,-1283,ISL,trawlers,6.322222222222222,0,1
2012-02-01,6577,-1470,ISL,trawlers,1.5486111111111112,0,1
2012-02-01,6577,-1036,ISL,purse_seines,1.6291666666666664,0,1
2012-02-01,6322,-2529,ISL,trawlers,1.5016666666666665,0,1
2012-02-01,6322,-1844,ISL,trawlers,1.5734722222222222,0,1
2012-02-01,6322,-1862,ISL,trawlers,1.5276388888888888,0,1
2012-02-01,6322,-2530,ISL,trawlers,1.5318055555555556,0,1
2012-02-01,6578,-1018,ISL,trawlers,1.5290277777777779,1.5290277777777779,1
2012-02-01,6323,-1876,ISL,trawlers,1.5181944444444444,0,1
2012-02-01,6579,-1389,ISL,trawlers,1.5530555555555554,0,1
2012-02-01,6324,-2288,ISL,trawlers,1.5277777777777777,0,1
2012-02-01,6324,-2020,ISL,trawlers,1.5319444444444446,0,1
2012-02-01,6324,-1867,ISL,trawlers,1.53875,0,1
2012-02-01,6580,-1388,ISL,trawlers,0.77486111111111111,0,1
2012-02-01,6580,-2384,ISL,fixed_gear,1.5162499999999999,0,1
2012-02-01,6325,-2535,ISL,trawlers,0.80555555555555558,0,1
2012-02-01,6325,-2534,ISL,trawlers,1.6098611111111112,0,1
2012-02-01,6325,-1876,ISL,trawlers,1.5388888888888888,0,1
2012-02-01,6325,-2543,ISL,trawlers,1.55125,1.55125,1
2012-02-01,6581,-1390,ISL,trawlers,0.80694444444444446,0,1
2012-02-01,6581,-1026,ISL,trawlers,2.3970833333333337,2.3970833333333337,1
2012-02-01,6326,-2006,ISL,trawlers,0.75013888888888891,0,1
2012-02-01,6326,-2007,ISL,trawlers,0.80958333333333332,0,1
2012-02-01,6582,-2032,ISL,other_fishing,23.656944444444441,0,1
2012-02-01,6582,-2444,ISL,fixed_gear,3.8541666666666665,0,1
2012-02-01,6582,-2032,ISL,trawlers,23.598611111111111,0,1
2012-02-01,6583,-1035,ISL,purse_seines,1.5581944444444444,0,1
2012-02-01,6328,-2192,ISL,trawlers,2.5543055555555556,0,1
2012-02-01,6328,-2544,ISL,trawlers,1.5525,0,1
2012-02-01,6328,-2226,ISL,trawlers,0.78875,0,1
2012-02-01,6584,-1024,ISL,trawlers,1.5459722222222223,1.5459722222222223,1
2012-02-01,6584,-1026,ISL,trawlers,1.5388888888888888,1.5388888888888888,1
2012-02-01,6329,-2223,ISL,trawlers,0.75152777777777768,0,1
2012-02-01,6329,-2193,ISL,trawlers,0.76263888888888887,0,1
2012-02-01,6329,-2403,ISL,trawlers,1.5661111111111112,0,1
2012-02-01,6330,-2551,ISL,trawlers,0.790138888888889,0,1
2012-02-01,6330,-2016,ISL,trawlers,3.0959722222222221,0,1
2012-02-01,6586,-2432,ISL,fixed_gear,2.3415277777777779,0,1
2012-02-01,6586,-2044,ISL,trawlers,6.3416666666666668,0,1
2012-02-01,6586,-1037,ISL,trawlers,6.3593055555555562,6.3593055555555562,1
2012-02-01,6331,-1985,ISL,trawlers,6.4255555555555555,0,1
2012-02-01,6331,-2552,ISL,trawlers,0.76166666666666671,0,1
2012-02-01,6331,-1868,ISL,trawlers,1.5293055555555555,0,1
2012-02-01,6587,-2122,ISL,fixed_gear,1.555,0,1
2012-02-01,6587,-2434,ISL,fixed_gear,0.77805555555555561,0,1
2012-02-01,6332,-2002,ISL,fixed_gear,1.5736111111111111,0,1
2012-02-01,6332,-1999,ISL,fixed_gear,0.76625,0,1
2012-02-01,6588,-2471,ISL,fixed_gear,6.3631944444444439,0,1
2012-02-01,6588,-1043,ISL,trawlers,0.79541666666666666,0,1
2012-02-01,6333,-1898,ISL,trawlers,1.51125,0,1
2012-02-01,6333,-2000,ISL,fixed_gear,0.84819444444444447,0,1
2012-02-01,6589,-1043,ISL,trawlers,0.77694444444444444,0,1
2012-02-01,6334,-2000,ISL,fixed_gear,3.0572222222222223,0,1
2012-02-01,6334,-1991,ISL,trawlers,4.6344444444444441,0,1
2012-02-01,6334,-1872,ISL,trawlers,1.5426388888888889,0,1
2012-02-01,6334,-2559,ISL,trawlers,3.0365277777777777,0,1
2012-02-01,6334,-1881,ISL,trawlers,1.71,0,1
2012-02-01,6334,-1993,ISL,fixed_gear,2.27125,0,1
2012-02-01,6334,-1903,ISL,trawlers,1.5458333333333334,0,1
2012-02-01,6334,-1841,ISL,trawlers,0.75,0,1
2012-02-01,6334,-1928,ISL,trawlers,1.5861111111111112,0,1
2012-02-01,6590,-1964,ISL,trawlers,5.5943055555555556,0,1
2012-02-01,6590,-1037,ISL,purse_seines,5.5415277777777776,0,1
2012-02-01,6335,-1999,ISL,trawlers,4.6208333333333336,0,1
2012-02-01,6335,-1993,ISL,trawlers,0.74319444444444438,0,1
2012-02-01,6335,-1920,ISL,trawlers,1.5083333333333333,0,1
2012-02-01,6335,-1988,ISL,trawlers,1.5341666666666667,0,1
2012-02-01,6335,-1839,ISL,trawlers,3.9104166666666669,0,1
2012-02-01,6591,-1045,ISL,trawlers,3.8563888888888891,0,1
2012-02-01,6591,-2427,ISL,fixed_gear,0.78527777777777774,0,1
2012-02-01,6336,-1993,ISL,trawlers,0.79972222222222222,0,1
2012-02-01,6336,-1936,ISL,trawlers,1.5554166666666667,0,1
2012-02-01,6336,-1989,ISL,trawlers,1.5286111111111111,0,1
2012-02-01,6336,-1984,ISL,trawlers,1.5508333333333333,0,1
2012-02-01,6336,-1848,ISL,trawlers,3.8927777777777779,0,1
2012-02-01,6336,-2346,ISL,trawlers,1.5347222222222223,0,1
2012-02-01,6336,-2567,ISL,trawlers,1.5504166666666666,0,1
2012-02-01,6336,-1978,ISL,trawlers,2.3377777777777777,0,1
2012-02-01,6336,-1868,ISL,trawlers,1.5387499999999998,0,1
2012-02-01,6592,-2429,ISL,fixed_gear,0.7877777777777778,0,1
2012-02-01,6592,-1045,ISL,trawlers,0.78013888888888883,0,1
2012-02-01,6337,-2539,ISL,trawlers,2.5315277777777778,0,1
2012-02-01,6337,-1835,ISL,trawlers,3.2793055555555553,0,1
2012-02-01,6337,-1987,ISL,trawlers,0.79777777777777781,0,1
2012-02-01,6337,-1994,ISL,trawlers,1.4855555555555555,0,1
2012-02-01,6337,-1994,ISL,fixed_gear,2.3393055555555557,0,1
2012-02-01,6337,-1995,ISL,trawlers,3.8768055555555554,0,1
2012-02-01,6337,-1928,ISL,trawlers,3.0943055555555556,0,1
2012-02-01,6337,-2538,ISL,trawlers,3.0906944444444444,0,1
2012-02-01,6593,-2433,ISL,fixed_gear,5.5905555555555555,0,1
2012-02-01,6338,-1985,ISL,trawlers,1.517638888888889,0,1
2012-02-01,6338,-1987,ISL,trawlers,0.7775,0,1
2012-02-01,6338,-1829,ISL,trawlers,0.96680555555555547,0,1
2012-02-01,6594,-2442,ISL,fixed_gear,3.827638888888889,0,1
2012-02-01,6339,-1946,ISL,trawlers,3.8770833333333332,0,1
2012-02-01,6339,-1846,ISL,trawlers,1.7554166666666668,0,1
2012-02-01,6339,-1947,ISL,trawlers,1.5584722222222223,0,1
2012-02-01,6339,-2003,ISL,trawlers,3.8515277777777777,0,1
2012-02-01,6339,-1827,ISL,trawlers,0.76944444444444438,0,1
2012-02-01,6339,-1843,ISL,trawlers,0.76111111111111107,0,1
2012-02-01,6339,-2061,ISL,fixed_gear,7.1554166666666674,0,1
2012-02-01,6595,-2438,ISL,fixed_gear,1.5745833333333334,0,1
2012-02-01,6340,-2285,ISL,trawlers,0.74833333333333341,0,1
2012-02-01,6340,-2013,ISL,fixed_gear,5.6374999999999993,0,1
2012-02-01,6340,-2288,ISL,trawlers,0.80138888888888893,0,1
2012-02-01,6596,-2483,ISL,fixed_gear,0.79930555555555549,0,1
2012-02-01,6596,-2479,ISL,fixed_gear,1.5108333333333333,0,1
2012-02-01,6596,-2442,ISL,fixed_gear,0.82833333333333337,0,1
2012-02-01,6596,-2441,ISL,fixed_gear,0.79791666666666672,0,1
2012-02-01,6596,-2444,ISL,fixed_gear,1.5727777777777776,0,1
2012-02-01,6596,-1398,ISL,trawlers,1.5294444444444444,0,1
2012-02-01,6341,-2091,ISL,fixed_gear,0.77708333333333335,0,1
2012-02-01,6341,-1973,ISL,trawlers,5.6069444444444443,0,1
2012-02-01,6341,-1976,ISL,trawlers,1.5541666666666667,0,1
2012-02-01,6341,-2089,ISL,fixed_gear,0.79430555555555549,0,1
2012-02-01,6597,-1853,ISL,purse_seines,18.172361111111108,0,2
2012-02-01,6597,-1852,ISL,trawlers,1.5541666666666667,0,1
2012-02-01,6597,-2484,ISL,fixed_gear,0.84694444444444439,0,1
2012-02-01,6597,-2487,ISL,fixed_gear,6.3751388888888885,0,1
2012-02-01,6597,-2060,ISL,trawlers,3.9019444444444442,0,1
2012-02-01,6597,-2439,ISL,fixed_gear,1.7144444444444444,0,1
2012-02-01,6597,-1853,ISL,trawlers,26.698472222222222,0,2
2012-02-01,6342,-1989,ISL,trawlers,1.5398611111111111,0,1
2012-02-01,6342,-2102,ISL,fixed_gear,1.502361111111111,0,1
2012-02-01,6342,-1825,ISL,trawlers,1.5570833333333334,0,1
2012-02-01,6598,-1122,ISL,trawlers,1.5325,0,1
2012-02-01,6598,-2452,ISL,fixed_gear,4.018472222222222,0,1
2012-02-01,6598,-2442,ISL,fixed_gear,3.8498611111111112,0,1
2012-02-01,6598,-2554,ISL,trawlers,0.79861111111111116,0,1
2012-02-01,6343,-2563,ISL,trawlers,3.0519444444444446,3.0519444444444446,1
2012-02-01,6599,-2063,ISL,trawlers,0.82347222222222227,0,1
2012-02-01,6599,-2450,ISL,fixed_gear,0.78888888888888886,0,1
2012-02-01,6599,-1447,ISL,trawlers,1.5495833333333333,0,1
2012-02-01,6344,-2022,ISL,trawlers,1.55,0,1
2012-02-01,6344,-2029,ISL,trawlers,24.594305555555554,0,3
2012-02-01,6344,-1798,ISL,trawlers,1.5363888888888888,0,1
2012-02-01,6344,-2027,ISL,trawlers,23.593055555555559,0,1
2012-02-01,6344,-2027,ISL,fixed_gear,23.620833333333337,0,1
2012-02-01,6344,-2028,ISL,trawlers,62.993194444444441,0,6
2012-02-01,6344,-1784,ISL,trawlers,1.591388888888889,0,1
2012-02-01,6344,-2004,ISL,trawlers,1.5540277777777778,0,1
2012-02-01,6600,-2451,ISL,fixed_gear,1.5944444444444443,0,1
2012-02-01,6600,-2448,ISL,fixed_gear,1.5552777777777778,0,1
2012-02-01,6600,-2553,ISL,trawlers,0.78416666666666668,0,1
2012-02-01,6345,-2008,ISL,trawlers,1.5513888888888889,0,1
2012-02-01,6346,-2550,ISL,trawlers,1.5386111111111109,0,1
2012-02-01,6602,-2292,ISL,trawlers,13.380833333333333,0,1
2012-02-01,6603,-2299,ISL,trawlers,37.159861111111113,0,2
2012-02-01,6603,-2420,ISL,fixed_gear,0.74749999999999994,0,1
2012-02-01,6603,-2429,ISL,fixed_gear,1.73125,0,1
2012-02-01,6603,-2293,ISL,trawlers,0.78527777777777774,0,1
2012-02-01,6603,-2298,ISL,trawlers,1.5486111111111112,0,1
2012-02-01,6348,-2041,ISL,trawlers,1.6319444444444444,0,1
2012-02-01,6604,-2438,ISL,trawlers,1.5515277777777778,0,1
2012-02-01,6604,-1735,ISL,fixed_gear,43.969861111111115,0,3
2012-02-01,6604,-1735,ISL,trawlers,23.601250000000004,0,1
2012-02-01,6604,-2418,ISL,fixed_gear,0.80708333333333326,0,1
2012-02-01,6604,-2294,ISL,trawlers,0.043055555555555555,0,1
2012-02-01,6349,-2095,ISL,fixed_gear,2.3376388888888888,0,1
2012-02-01,6349,-2044,ISL,trawlers,0.76013888888888881,0,1
2012-02-01,6605,-1742,ISL,fixed_gear,4.8123611111111106,0,1
2012-02-01,6350,-2561,ISL,trawlers,1.5526388888888889,0,1
2012-02-01,6350,-2024,ISL,fixed_gear,1.5390277777777777,0,1
2012-02-01,6606,-2312,ISL,trawlers,18.766666666666666,0,2
2012-02-01,6606,-2313,ISL,trawlers,23.640277777777776,0,1
2012-02-01,6351,-1732,ISL,trawlers,2.536111111111111,0,1
2012-02-01,6351,-2203,ISL,trawlers,8.70722222222222,0,1
2012-02-01,6607,-2312,ISL,trawlers,23.644444444444439,0,1
2012-02-01,6352,-2154,ISL,trawlers,6.409583333333333,6.409583333333333,1
2012-02-01,6352,-1785,ISL,trawlers,1.5529166666666667,0,1
2012-02-01,6352,-2027,ISL,trawlers,1.5677777777777777,0,1
2012-02-01,6608,-2439,ISL,fixed_gear,3.8720833333333333,0,1
2012-02-01,6608,-2282,ISL,trawlers,2.2793055555555557,0.78194444444444444,1
2012-02-01,6608,-2283,ISL,trawlers,0.80125,0.80125,1
2012-02-01,6608,-2435,ISL,fixed_gear,1.5704166666666666,0,1
2012-02-01,6353,-2210,ISL,trawlers,1.5640277777777778,0,1
2012-02-01,6353,-2564,ISL,trawlers,1.5431944444444445,0,1
2012-02-01,6609,-2433,ISL,fixed_gear,1.5709722222222222,0,1
2012-02-01,6609,-1760,ISL,fixed_gear,0.79569444444444448,0,1
2012-02-01,6609,-1755,ISL,fixed_gear,0.76666666666666672,0,1
2012-02-01,6609,-2434,ISL,fixed_gear,6.4158333333333335,0,1
2012-02-01,6609,-2434,ISL,trawlers,1.5373611111111112,0,1
