date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-01-01,-4776,-6593,ARG,trawlers,13.978194444444444,0,1
2012-01-01,-4205,-5848,ARG,trawlers,1.6108333333333333,0,1
2012-01-01,-4200,-5840,ARG,trawlers,9.0665277777777789,0,1
2012-01-01,-4207,-5836,ARG,trawlers,0.76124999999999987,0,1
2012-01-01,-4203,-5825,ARG,trawlers,1.5748611111111113,0,1
2012-01-01,-4776,-6592,ARG,trawlers,28.695277777777779,0,2
2012-01-01,-4710,-6515,ARG,trawlers,8.2976388888888888,0,1
2012-01-01,-4202,-5846,ARG,trawlers,0.8475,0,1
2012-01-01,-4697,-6503,ARG,trawlers,0.77694444444444444,0,1
2012-01-01,-4771,-6357,ARG,trawlers,0.81263888888888891,0,1
2012-01-01,-4680,-6496,ARG,trawlers,0.78791666666666671,0,1
2012-01-01,-4206,-5851,ARG,trawlers,0.027638888888888886,0,1
2012-01-01,-4204,-5826,ARG,trawlers,0.83194444444444438,0,1
2012-01-01,-4206,-5829,ARG,trawlers,0.85138888888888886,0,1
2012-01-01,-4205,-5831,ARG,trawlers,0.81097222222222221,0,1
2012-01-01,-4206,-5832,ARG,trawlers,1.6363888888888889,0,1
2012-01-01,-4696,-6502,ARG,trawlers,0.79236111111111107,0,1
2012-01-01,-4768,-6344,ARG,trawlers,0.77250000000000008,0,1
2012-01-01,-3890,-6210,ARG,trawlers,15.587500000000002,0,1
2012-01-01,-4682,-6489,ARG,trawlers,1.6277777777777775,0,1
2012-01-01,-3832,14873,AUS,trawlers,0.83333333333333326,0,1
2012-01-01,-3829,14872,AUS,trawlers,0.83597222222222212,0,1
2012-01-01,-3473,13587,AUS,trawlers,17.687361111111112,0,1
2012-01-01,-3828,14872,AUS,trawlers,0.81388888888888888,0,1
2012-01-01,-3832,14871,AUS,trawlers,0.78611111111111109,0,1
2012-01-01,-3472,13587,AUS,trawlers,3.2581944444444444,0,1
2012-01-01,-3833,14872,AUS,trawlers,1.5658333333333332,0,1
2012-01-01,-1616,12371,AUS,trawlers,30.516527777777782,0,1
2012-01-01,-3503,13586,AUS,trawlers,6.9708333333333332,0,1
2012-01-01,-3829,14869,AUS,trawlers,7.52888888888889,0,1
2012-01-01,-3833,14873,AUS,trawlers,0.80444444444444441,0,1
2012-01-01,-3829,14868,AUS,trawlers,0.79138888888888881,0,1
2012-01-01,-3831,14869,AUS,trawlers,0.79166666666666674,0,1
2012-01-01,-3828,14871,AUS,trawlers,1.6122222222222222,0,1
2012-01-01,-3830,14869,AUS,trawlers,0.82513888888888887,0,1
2012-01-01,5123,293,BEL,trawlers,28.09430555555555,0,1
2012-01-01,5132,320,BEL,trawlers,68.791111111111093,0,4
2012-01-01,5132,319,BEL,trawlers,27.29930555555557,0,1
2012-01-01,3098,-1434,BES,trawlers,0.33958333333333335,0,1
2012-01-01,3084,-1440,BES,trawlers,0.29958333333333331,0,1
2012-01-01,3081,-1441,BES,trawlers,0.43625,0,1
2012-01-01,3103,-1433,BES,trawlers,0.3775,0,1
2012-01-01,3050,-1453,BES,trawlers,0.8600000000000001,0,1
2012-01-01,3045,-1455,BES,trawlers,0.30930555555555556,0,1
2012-01-01,2994,-1474,BES,trawlers,0.33041666666666669,0,1
2012-01-01,2980,-1479,BES,trawlers,0.20902777777777778,0,1
2012-01-01,3017,-1465,BES,trawlers,0.25041666666666668,0,1
2012-01-01,3026,-1462,BES,trawlers,0.25527777777777777,0,1
2012-01-01,3108,-1431,BES,trawlers,0.28694444444444445,0,1
2012-01-01,3040,-1457,BES,trawlers,0.34013888888888888,0,1
2012-01-01,2972,-1482,BES,trawlers,2.2731944444444445,0,1
2012-01-01,3028,-1461,BES,trawlers,0.32263888888888892,0,1
2012-01-01,3042,-1456,BES,trawlers,0.22097222222222224,0,1
2012-01-01,3007,-1469,BES,trawlers,0.37805555555555559,0,1
2012-01-01,2986,-1476,BES,trawlers,0.17055555555555557,0,1
2012-01-01,3116,-1428,BES,trawlers,0.18527777777777776,0,1
2012-01-01,3095,-1436,BES,trawlers,0.33611111111111114,0,1
2012-01-01,2989,-1475,BES,trawlers,0.21888888888888891,0,1
2012-01-01,3090,-1438,BES,trawlers,0.2673611111111111,0,1
2012-01-01,3114,-1429,BES,trawlers,0.16916666666666669,0,1
2012-01-01,3067,-1447,BES,trawlers,0.94986111111111116,0,1
2012-01-01,2976,-1480,BES,trawlers,0.23638888888888887,0,1
2012-01-01,2983,-1477,BES,trawlers,0.18652777777777779,0,1
2012-01-01,3014,-1466,BES,trawlers,0.28694444444444445,0,1
2012-01-01,2900,-1511,BES,trawlers,10.819166666666668,0,1
2012-01-01,3110,-1430,BES,trawlers,0.17958333333333332,0,1
2012-01-01,3034,-1459,BES,trawlers,0.46499999999999997,0,1
2012-01-01,3088,-1439,BES,trawlers,0.25041666666666668,0,1
2012-01-01,3022,-1463,BES,trawlers,0.32819444444444446,0,1
2012-01-01,3112,-1430,BES,trawlers,0.17888888888888888,0,1
2012-01-01,3074,-1444,BES,trawlers,0.5806944444444444,0,1
2012-01-01,3001,-1471,BES,trawlers,0.37958333333333333,0,1
2012-01-01,3118,-1427,BES,trawlers,0.099583333333333329,0,1
2012-01-01,2433,11820,BLZ,trawlers,0.31625000000000003,0,1
2012-01-01,1816,-1645,BLZ,trawlers,0.87805555555555559,0,1
2012-01-01,2441,11805,BLZ,trawlers,5.0348611111111108,0,1
2012-01-01,1615,-1674,BLZ,trawlers,0.012361111111111111,0,1
2012-01-01,2429,11841,BLZ,trawlers,0.48958333333333337,0,1
2012-01-01,2433,11817,BLZ,trawlers,0.22791666666666666,0,1
2012-01-01,2428,11851,BLZ,trawlers,2.7219444444444445,0,1
2012-01-01,2432,11824,BLZ,trawlers,0.32472222222222225,0,1
2012-01-01,1811,-1648,BLZ,trawlers,0.91250000000000009,0,1
2012-01-01,1842,-1654,BLZ,trawlers,9.3908333333333349,0,1
2012-01-01,2438,11810,BLZ,trawlers,5.9577777777777765,3.2869444444444444,1
2012-01-01,1692,-1660,BLZ,trawlers,9.2723611111111115,0,1
2012-01-01,1815,-1645,BLZ,trawlers,0.048333333333333339,0,1
2012-01-01,2436,11813,BLZ,trawlers,0.26361111111111113,0,1
2012-01-01,1674,-1671,BLZ,trawlers,11.103888888888889,0,1
2012-01-01,2432,11822,BLZ,trawlers,0.27222222222222225,0,1
2012-01-01,1684,-1682,BLZ,trawlers,5.8263888888888893,0,1
2012-01-01,2430,11831,BLZ,trawlers,0.4186111111111111,0,1
2012-01-01,2814,-1543,BLZ,trawlers,27.619722222222233,0,1
2012-01-01,1616,-1674,BLZ,trawlers,10.389305555555556,0,1
2012-01-01,1685,-1682,BLZ,trawlers,0.77666666666666673,0,1
2012-01-01,2435,11814,BLZ,trawlers,0.50791666666666668,0,1
2012-01-01,2431,11826,BLZ,trawlers,2.6245833333333333,0,1
2012-01-01,1810,-1648,BLZ,trawlers,0.094166666666666662,0,1
2012-01-01,1684,-1673,BLZ,trawlers,0.81861111111111107,0,1
2012-01-01,1815,-1644,BLZ,trawlers,0.91652777777777783,0,1
2012-01-01,4955,-12687,CAN,trawlers,0.74708333333333332,0,1
2012-01-01,5237,-5451,CAN,trawlers,0.81138888888888894,0,1
2012-01-01,4911,-12317,CAN,trawlers,43.418472222222221,0,2
2012-01-01,4955,-12688,CAN,trawlers,0.030833333333333334,0,1
2012-01-01,5210,-5431,CAN,trawlers,0.79722222222222217,0,1
2012-01-01,4707,-5583,CAN,trawlers,11.525000000000002,0,1
2012-01-01,5623,-5942,CAN,trawlers,2.3861111111111111,0,1
2012-01-01,5210,-5432,CAN,trawlers,0.80277777777777781,0,1
2012-01-01,4911,-5174,CAN,trawlers,1.6005555555555555,0,1
2012-01-01,4419,-6617,CAN,trawlers,14.816249999999998,0,1
2012-01-01,5480,-5317,CAN,trawlers,0.81402777777777779,0,1
2012-01-01,5622,-5943,CAN,trawlers,1.6040277777777778,0,1
2012-01-01,4955,-12689,CAN,trawlers,0.028055555555555556,0,1
2012-01-01,5088,-12928,CAN,trawlers,0.030555555555555558,0,1
2012-01-01,4991,-12667,CAN,trawlers,12.366111111111111,0,1
2012-01-01,5237,-5452,CAN,trawlers,0.79972222222222222,0,1
2012-01-01,4468,-6362,CAN,trawlers,27.874583333333327,0,1
2012-01-01,5617,-5914,CAN,trawlers,0.80777777777777782,0,1
2012-01-01,5629,-5951,CAN,trawlers,11.533194444444444,0,1
2012-01-01,4759,-5327,CAN,trawlers,28.943888888888896,0,1
2012-01-01,5477,-5316,CAN,trawlers,9.11375,0,1
2012-01-01,5619,-5931,CAN,trawlers,0.80819444444444444,0,1
2012-01-01,5467,-5297,CAN,trawlers,1.5775,0,1
2012-01-01,5619,-5932,CAN,trawlers,19.932499999999997,9.9999999999999964,2
2012-01-01,4911,-12313,CAN,trawlers,23.9175,0,1
2012-01-01,5617,-5922,CAN,trawlers,1.6465277777777776,0,1
2012-01-01,4929,-12303,CAN,trawlers,47.668472222222221,0,2
2012-01-01,4929,-12306,CAN,trawlers,23.81194444444445,0,1
2012-01-01,4908,-12312,CAN,trawlers,23.887361111111108,0,1
2012-01-01,5264,-5474,CAN,trawlers,0.80805555555555553,0,1
2012-01-01,5071,-12749,CAN,trawlers,69.993611111111107,0,4
2012-01-01,5618,-5929,CAN,trawlers,11.527638888888889,0,1
2012-01-01,4958,-12661,CAN,trawlers,9.9218055555555562,0,1
2012-01-01,6036,-6167,CAN,trawlers,10.769583333333333,0,1
2012-01-01,5475,-5304,CAN,trawlers,1.5972222222222223,0,1
2012-01-01,5183,-5411,CAN,trawlers,0.79722222222222217,0,1
2012-01-01,5626,-5929,CAN,trawlers,0.79305555555555551,0,1
2012-01-01,5619,-5933,CAN,trawlers,0.79999999999999993,0.79999999999999993,1
2012-01-01,5471,-5306,CAN,trawlers,1.6015277777777777,0,1
2012-01-01,5617,-5920,CAN,trawlers,2.3647222222222224,0,1
2012-01-01,4505,-6680,CAN,trawlers,10.7475,0,1
2012-01-01,5072,-12747,CAN,trawlers,9.9161111111111122,0,1
2012-01-01,5088,-12927,CAN,trawlers,10.691805555555556,0,1
2012-01-01,4969,-5128,CAN,trawlers,1.6005555555555555,0,1
2012-01-01,4755,-5593,CAN,trawlers,10.744305555555556,0,1
2012-01-01,5617,-5927,CAN,trawlers,1.598611111111111,0,1
2012-01-01,-5544,-6609,CHL,trawlers,0.79416666666666658,0,1
2012-01-01,-4456,-7348,CHL,trawlers,0.79541666666666666,0,1
2012-01-01,-4145,-7437,CHL,trawlers,0.79777777777777781,0,1
2012-01-01,-4548,-7284,CHL,trawlers,13.944305555555559,0,1
2012-01-01,-4430,-7344,CHL,trawlers,0.79736111111111108,0,1
2012-01-01,-4456,-7349,CHL,trawlers,0.037916666666666668,0,1
2012-01-01,-4146,-7447,CHL,trawlers,10.735416666666667,0,1
2012-01-01,-3672,-7311,CHL,trawlers,15.571666666666665,0,1
2012-01-01,-4526,-7367,CHL,trawlers,0.61236111111111113,0,1
2012-01-01,-4527,-7367,CHL,trawlers,0.075,0,1
2012-01-01,-5533,-6598,CHL,trawlers,1.5584722222222223,0,1
2012-01-01,-4406,-7342,CHL,trawlers,0.79180555555555554,0,1
2012-01-01,-6335,-5904,CHL,trawlers,0.8041666666666667,0,1
2012-01-01,-6337,-5900,CHL,trawlers,12.358194444444447,0,1
2012-01-01,-4503,-7361,CHL,trawlers,0.7975000000000001,0,1
2012-01-01,-6338,-5933,CHL,trawlers,0.77625,0,1
2012-01-01,-3673,-7313,CHL,trawlers,15.537222222222223,0,1
2012-01-01,-5532,-6604,CHL,trawlers,0.82347222222222216,0,1
2012-01-01,-4504,-7361,CHL,trawlers,0.20430555555555555,0,1
2012-01-01,-3673,-7314,CHL,trawlers,35.18875,0,2
2012-01-01,-4481,-7352,CHL,trawlers,0.81930555555555551,0,1
2012-01-01,-4509,-7363,CHL,trawlers,0.75833333333333341,0,1
2012-01-01,-4431,-7344,CHL,trawlers,0.81916666666666671,0,1
2012-01-01,-3302,-7160,CHL,trawlers,32.740555555555552,0,2
2012-01-01,-4457,-7349,CHL,trawlers,0.78902777777777777,0,1
2012-01-01,-5538,-6604,CHL,trawlers,9.96,0,1
2012-01-01,-4405,-7342,CHL,trawlers,0.055694444444444442,0,1
2012-01-01,-4482,-7352,CHL,trawlers,0.76930555555555558,0,1
2012-01-01,-5532,-6603,CHL,trawlers,0.7943055555555556,0,1
2012-01-01,-3671,-7311,CHL,trawlers,30.36652777777778,0,2
2012-01-01,-6335,-5903,CHL,trawlers,0.77777777777777779,0,1
2012-01-01,-5532,-6609,CHL,trawlers,1.6069444444444445,0,1
2012-01-01,-6340,-5889,CHL,trawlers,1.5443055555555554,0,1
2012-01-01,-4528,-7367,CHL,trawlers,7.5084722222222222,0,1
2012-01-01,-2000,1232,CHN,trawlers,0.0751388888888889,0,1
2012-01-01,-2029,1247,CHN,trawlers,0.93888888888888888,0,1
2012-01-01,-1999,1232,CHN,trawlers,0.020972222222222222,0,1
2012-01-01,1690,-1660,CHN,trawlers,0.80819444444444444,0,1
2012-01-01,3136,12159,CHN,trawlers,10.905138888888889,0,1
2012-01-01,3892,11788,CHN,trawlers,0.59569444444444442,0,1
2012-01-01,-1082,-2888,CHN,trawlers,6.50875,0,1
2012-01-01,3598,12035,CHN,trawlers,0.36138888888888887,0,1
2012-01-01,1708,-1651,CHN,trawlers,0.0083333333333333332,0,1
2012-01-01,1689,-1660,CHN,trawlers,4.9527777777777784,0,1
2012-01-01,-2248,1383,CHN,trawlers,4.8791666666666673,0,1
2012-01-01,-1107,-2897,CHN,trawlers,0.88847222222222222,0,1
2012-01-01,3895,11787,CHN,trawlers,0.32194444444444448,0,1
2012-01-01,2002,11027,CHN,trawlers,10.306805555555554,0,1
2012-01-01,1822,-1650,CHN,trawlers,0.025,0,1
2012-01-01,1702,-1659,CHN,trawlers,6.598749999999999,0,1
2012-01-01,1707,-1651,CHN,trawlers,4.8888888888888893,0,1
2012-01-01,-1135,-2907,CHN,trawlers,0.09555555555555556,0,1
2012-01-01,3605,12038,CHN,trawlers,0.47,0,1
2012-01-01,-1094,-2892,CHN,trawlers,0.73055555555555551,0,1
2012-01-01,3599,12035,CHN,trawlers,2.3922222222222222,0,1
2012-01-01,-2001,1233,CHN,trawlers,0.89291666666666669,0,1
2012-01-01,3893,11777,CHN,trawlers,0.21680555555555556,0,1
2012-01-01,1835,-1651,CHN,trawlers,0.8997222222222222,0,1
2012-01-01,3892,11776,CHN,trawlers,0.28277777777777779,0,1
2012-01-01,1806,-1647,CHN,trawlers,3.5318055555555556,0,1
2012-01-01,3887,12152,CHN,trawlers,28.025694444444444,0,1
2012-01-01,3895,11785,CHN,trawlers,0.23222222222222222,0,1
2012-01-01,1807,-1647,CHN,trawlers,0.90319444444444441,0,1
2012-01-01,3897,11777,CHN,trawlers,0.15861111111111112,0,1
2012-01-01,3894,11779,CHN,trawlers,0.47722222222222221,0,1
2012-01-01,-2110,1277,CHN,trawlers,0.7845833333333333,0,1
2012-01-01,-2056,1263,CHN,trawlers,0.94291666666666663,0,1
2012-01-01,-1108,-2897,CHN,trawlers,0.89874999999999994,0,1
2012-01-01,1708,-1650,CHN,trawlers,0.03888888888888889,0,1
2012-01-01,-2139,1277,CHN,trawlers,0.07194444444444445,0,1
2012-01-01,3599,12037,CHN,trawlers,0.46027777777777779,0,1
2012-01-01,-1121,-2902,CHN,trawlers,0.14166666666666666,0,1
2012-01-01,-1085,-2889,CHN,trawlers,0.81652777777777774,0,1
2012-01-01,-1134,-2907,CHN,trawlers,0.84055555555555561,0,1
2012-01-01,-1120,-2902,CHN,trawlers,0.90124999999999988,0,1
2012-01-01,-1095,-2892,CHN,trawlers,0.089027777777777789,0,1
2012-01-01,2457,11810,CHN,trawlers,27.197638888888886,0,1
2012-01-01,-1135,-2908,CHN,trawlers,0.90291666666666659,0,1
2012-01-01,-1095,-2893,CHN,trawlers,0.89041666666666663,0,1
2012-01-01,2979,12216,CHN,trawlers,12.319722222222223,0,1
2012-01-01,-1149,-2913,CHN,trawlers,0.90444444444444438,0,1
2012-01-01,-2028,1247,CHN,trawlers,0.90569444444444436,0,1
2012-01-01,3896,11781,CHN,trawlers,0.30666666666666664,0,1
2012-01-01,-1150,-2913,CHN,trawlers,0.88861111111111113,0,1
2012-01-01,-2081,1276,CHN,trawlers,0.84458333333333335,0,1
2012-01-01,-2087,1276,CHN,trawlers,0.76277777777777778,0,1
2012-01-01,-2166,1286,CHN,trawlers,5.706666666666667,0,1
2012-01-01,-2138,1277,CHN,trawlers,0.88069444444444445,0,1
2012-01-01,-2140,1278,CHN,trawlers,0.9323611111111112,0,1
2012-01-01,-2082,1276,CHN,trawlers,0.066666666666666666,0,1
2012-01-01,-1084,-2888,CHN,trawlers,0.14444444444444443,0,1
2012-01-01,-1122,-2902,CHN,trawlers,0.84722222222222232,0,1
2012-01-01,-2248,1382,CHN,trawlers,4.850138888888889,0,1
2012-01-01,-2111,1277,CHN,trawlers,0.052500000000000005,0,1
2012-01-01,-2086,1276,CHN,trawlers,0.14277777777777778,0,1
2012-01-01,1823,-1650,CHN,trawlers,0.89041666666666663,0,1
2012-01-01,3600,12040,CHN,trawlers,3.3566666666666665,0,1
2012-01-01,-2057,1263,CHN,trawlers,0.8833333333333333,0,1
2012-01-01,1835,-1650,CHN,trawlers,0.12944444444444445,0,1
2012-01-01,-2083,1276,CHN,trawlers,0.11124999999999999,0,1
2012-01-01,1822,-1649,CHN,trawlers,0.91736111111111118,0,1
2012-01-01,-1164,-2918,CHN,trawlers,0.9,0,1
2012-01-01,1709,-1650,CHN,trawlers,3.5543055555555556,0,1
2012-01-01,-2112,1277,CHN,trawlers,0.85833333333333328,0,1
2012-01-01,-1083,-2888,CHN,trawlers,0.09166666666666666,0,1
2012-01-01,1172,-1641,COM,trawlers,0.87916666666666665,0,1
2012-01-01,1104,-1691,COM,trawlers,5.7918055555555554,0,1
2012-01-01,1125,-1728,COM,trawlers,4.802777777777778,0,1
2012-01-01,2365,-1595,COM,trawlers,27.323472222222222,0,1
2012-01-01,1172,-1578,COM,trawlers,0.07375000000000001,0,1
2012-01-01,1126,-1726,COM,trawlers,0.16,0,1
2012-01-01,1172,-1642,COM,trawlers,3.55125,0,1
2012-01-01,1128,-1723,COM,trawlers,0.13333333333333333,0,1
2012-01-01,1128,-1722,COM,trawlers,3.5540277777777778,0,1
2012-01-01,1170,-1606,COM,trawlers,0.81777777777777771,0,1
2012-01-01,1106,-1694,COM,trawlers,5.5731944444444439,0,1
2012-01-01,1172,-1579,COM,trawlers,0.017916666666666664,0,1
2012-01-01,1170,-1607,COM,trawlers,0.03888888888888889,0,1
2012-01-01,1172,-1577,COM,trawlers,0.030277777777777778,0,1
2012-01-01,1171,-1580,COM,trawlers,0.825,0,1
2012-01-01,1105,-1691,COM,trawlers,0.82916666666666672,0,1
2012-01-01,1170,-1610,COM,trawlers,0.89180555555555552,0,1
2012-01-01,1170,-1609,COM,trawlers,0.055277777777777773,0,1
2012-01-01,1171,-1579,COM,trawlers,0.043333333333333335,0,1
2012-01-01,1170,-1608,COM,trawlers,0.080833333333333326,0,1
2012-01-01,2074,-10538,CYM,trawlers,18.135416666666668,0,1
2012-01-01,5778,1051,DEU,trawlers,0.275,0,1
2012-01-01,5778,1063,DEU,trawlers,0.24819444444444444,0,1
2012-01-01,5385,872,DEU,trawlers,27.825694444444451,0,1
2012-01-01,5362,716,DEU,trawlers,28.495277777777769,0,1
2012-01-01,5350,709,DEU,trawlers,28.245416666666664,0,1
2012-01-01,5245,458,DEU,trawlers,28.045972222222215,0,1
2012-01-01,5386,870,DEU,trawlers,28.565277777777773,0,1
2012-01-01,5778,1079,DEU,trawlers,0.11444444444444445,0,1
2012-01-01,5386,871,DEU,trawlers,83.660277777777779,0,3
2012-01-01,5775,1038,DEU,trawlers,0.21541666666666665,0,1
2012-01-01,5340,620,DEU,trawlers,28.07125,0,1
2012-01-01,5295,477,DEU,trawlers,55.767500000000005,0,2
2012-01-01,5773,1029,DEU,trawlers,0.087638888888888891,0,1
2012-01-01,5774,1033,DEU,trawlers,0.18944444444444444,0,1
2012-01-01,5385,871,DEU,trawlers,27.991805555555565,0,1
2012-01-01,5776,1044,DEU,trawlers,0.25111111111111112,0,1
2012-01-01,5350,858,DEU,trawlers,84.825,0,3
2012-01-01,5778,1058,DEU,trawlers,0.22930555555555557,0,1
2012-01-01,5779,1072,DEU,trawlers,0.27083333333333331,0,1
2012-01-01,5771,1059,DEU,trawlers,27.826249999999998,0,1
2012-01-01,5759,995,DNK,trawlers,24.487638888888888,0,1
2012-01-01,5749,1050,DNK,trawlers,229.54847222222222,0,10
2012-01-01,5612,1231,DNK,trawlers,0.355,0,1
2012-01-01,5759,1059,DNK,trawlers,0.25541666666666668,0,1
2012-01-01,5763,1062,DNK,trawlers,0.23944444444444446,0,1
2012-01-01,5612,1230,DNK,trawlers,54.321527777777774,0,3
2012-01-01,5771,1059,DNK,trawlers,115.6201388888889,0,7
2012-01-01,5625,1207,DNK,trawlers,0.90986111111111112,0.54583333333333339,2
2012-01-01,5623,1213,DNK,trawlers,0.27,0,1
2012-01-01,5775,1055,DNK,trawlers,0.19708333333333333,0,1
2012-01-01,5756,1057,DNK,trawlers,0.25041666666666668,0,1
2012-01-01,5627,1201,DNK,trawlers,20.899027777777775,0,2
2012-01-01,5626,1205,DNK,trawlers,0.5163888888888889,0,1
2012-01-01,5624,1211,DNK,trawlers,0.22458333333333336,0.22458333333333336,1
2012-01-01,5782,1057,DNK,trawlers,0.24902777777777779,0,1
2012-01-01,5626,1202,DNK,trawlers,0.47986111111111107,0.47986111111111107,1
2012-01-01,5749,1052,DNK,trawlers,0.65666666666666662,0,2
2012-01-01,5759,997,DNK,trawlers,56.05638888888889,0,2
2012-01-01,5774,1050,DNK,trawlers,0.10166666666666667,0,1
2012-01-01,5771,1058,DNK,trawlers,535.093888888889,0,20
2012-01-01,5773,1070,DNK,trawlers,0.34236111111111112,0,1
2012-01-01,5620,1219,DNK,trawlers,0.26652777777777781,0,1
2012-01-01,5776,1060,DNK,trawlers,0.2,0,1
2012-01-01,5624,1212,DNK,trawlers,0.31791666666666668,0,1
2012-01-01,5748,1058,DNK,trawlers,0.48124999999999996,0,1
2012-01-01,5745,1077,DNK,trawlers,0.36888888888888888,0,1
2012-01-01,5624,1210,DNK,trawlers,0.28347222222222224,0.28347222222222224,1
2012-01-01,5617,1224,DNK,trawlers,0.2623611111111111,0,1
2012-01-01,5781,1045,DNK,trawlers,0.27083333333333337,0,1
2012-01-01,5782,1037,DNK,trawlers,0.11361111111111111,0,1
2012-01-01,5615,1226,DNK,trawlers,0.24194444444444446,0,1
2012-01-01,5781,1061,DNK,trawlers,0.315,0,1
2012-01-01,5772,1064,DNK,trawlers,0.22875,0,1
2012-01-01,5782,1060,DNK,trawlers,0.22930555555555557,0,1
2012-01-01,5625,1209,DNK,trawlers,0.39569444444444446,0,1
2012-01-01,5623,1214,DNK,trawlers,0.29180555555555554,0,1
2012-01-01,5618,1222,DNK,trawlers,0.4144444444444445,0,1
2012-01-01,5613,1230,DNK,trawlers,0.35555555555555557,0,1
2012-01-01,5752,1054,DNK,trawlers,0.23930555555555555,0,1
2012-01-01,5621,1219,DNK,trawlers,0.34930555555555554,0,1
2012-01-01,5765,1064,DNK,trawlers,0.2625,0,1
2012-01-01,5775,1070,DNK,trawlers,0.23722222222222222,0,1
2012-01-01,5770,1067,DNK,trawlers,9.12861111111111,0,1
2012-01-01,5776,1065,DNK,trawlers,0.19861111111111113,0,1
2012-01-01,5777,1069,DNK,trawlers,0.30027777777777775,0,1
2012-01-01,2620,-1859,ESP,trawlers,6.6695833333333336,0,1
2012-01-01,-3490,-5621,ESP,trawlers,10.730277777777777,0,1
2012-01-01,2415,-1599,ESP,trawlers,0.0069444444444444441,0,1
2012-01-01,2757,-1785,ESP,trawlers,4.052777777777778,0,1
2012-01-01,3191,-1414,ESP,trawlers,4.8580555555555556,0,1
2012-01-01,3284,-1371,ESP,trawlers,2.6047222222222222,0,1
2012-01-01,2369,-1611,ESP,trawlers,0.02,0,1
2012-01-01,3731,-601,ESP,trawlers,26.175972222222228,0,1
2012-01-01,2415,-1600,ESP,trawlers,0.9095833333333333,0,1
2012-01-01,3031,-1492,ESP,trawlers,4.7098611111111115,0,1
2012-01-01,2621,-1858,ESP,trawlers,4.0875,0,1
2012-01-01,2415,-1610,ESP,trawlers,4.4887500000000005,0,1
2012-01-01,2368,-1611,ESP,trawlers,6.6176388888888891,0,1
2012-01-01,4368,-760,ESP,trawlers,10.725416666666666,0,1
2012-01-01,2423,-1599,ESP,trawlers,5.455277777777777,0,1
2012-01-01,2415,-1609,ESP,trawlers,4.8556944444444445,0,1
2012-01-01,2369,-1612,ESP,trawlers,4.935555555555557,0,1
2012-01-01,3031,-1493,ESP,trawlers,7.4327777777777779,0,1
2012-01-01,3196,-1412,ESP,trawlers,2.7543055555555553,0,1
2012-01-01,-2296,1449,ESP,trawlers,25.544583333333314,0,1
2012-01-01,-3133,-4940,EST,trawlers,0.0625,0,1
2012-01-01,-3099,-4901,EST,trawlers,0.84861111111111109,0,1
2012-01-01,4744,-4764,EST,trawlers,10.752777777777778,0,1
2012-01-01,4755,-4767,EST,trawlers,0.83458333333333334,0,1
2012-01-01,-3152,-4962,EST,trawlers,0.63069444444444445,0,1
2012-01-01,-3114,-4918,EST,trawlers,0.84166666666666667,0,1
2012-01-01,-3148,-4956,EST,trawlers,0.72083333333333333,0,1
2012-01-01,6377,-5228,EST,trawlers,1.6025,0,1
2012-01-01,6441,-5282,EST,trawlers,0.79041666666666666,0,1
