spp,id,x,y,dit,nBoats,effort
A,Dit_A_S3_01_1,-62.5,29.5,0.000218818386201747,0,0
A,Dit_A_S3_01_1,-61.5,29.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-67.5,28.5,0.000218818386201747,0,0
A,Dit_A_S3_01_1,-66.5,28.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-64.5,28.5,0.000109409193100873,3.89583325386047,0.000426239972760424
A,Dit_A_S3_01_1,-63.5,28.5,0.000109409193100873,6.54541683197022,0.000716128774094736
A,Dit_A_S3_01_1,-62.5,28.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-61.5,28.5,0.000109409193100873,0,0
A,Dit_A_S3_01_1,-67.5,27.5,0.000109409193100873,64.8722229003906,0.00709761756219174
A,Dit_A_S3_01_1,-60.5,18.5,0.000218818386201747,0,0
A,Dit_A_S3_01_1,-61.5,17.5,0.000437636772403494,0,0
A,Dit_A_S3_01_1,-60.5,17.5,0.000765864329878241,0,0
A,Dit_A_S3_01_1,-61.5,16.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-60.5,16.5,0.000765864329878241,0,0
A,Dit_A_S3_01_1,-61.5,15.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-60.5,15.5,0.00109409191645682,0,0
A,Dit_A_S3_01_1,-60.5,14.5,0.000328227557474747,0,0
A,Dit_A_S3_01_1,-60.5,13.5,0.000437636772403494,0,0
A,Dit_A_S3_01_1,-59.5,13.5,0.000984682701528072,0,0
A,Dit_A_S3_01_1,-58.5,13.5,0.000109409193100873,0,0
A,Dit_A_S3_01_1,-59.5,12.5,0.000437636772403494,0,0
A,Dit_A_S3_01_1,-58.5,12.5,0.000437636772403494,0,0
A,Dit_A_S3_01_1,-46.5,12.5,0.000109409193100873,106.029167175293,0.0116005656258064
A,Dit_A_S3_01_1,-45.5,12.5,0.000218818386201747,5.40097236633301,0.00118183205712122
A,Dit_A_S3_01_1,-59.5,11.5,0.000109409193100873,0,0
A,Dit_A_S3_01_1,-47.5,11.5,0.000109409193100873,0,0
A,Dit_A_S3_01_1,-46.5,11.5,0.000328227557474747,44.8116683959961,0.0147084244639861
A,Dit_A_S3_01_1,-45.5,11.5,0.000218818386201747,12.6774997711182,0.00277407004098909
A,Dit_A_S3_01_1,-44.5,11.5,0.000437636772403494,44.0593070983887,0.0192819729528732
A,Dit_A_S3_01_1,-48.5,10.5,0.000109409193100873,0,0
A,Dit_A_S3_01_1,-47.5,10.5,0.000218818386201747,0,0
A,Dit_A_S3_01_1,-46.5,10.5,0.000109409193100873,49.9874992370606,0.00546909195665732
A,Dit_A_S3_01_1,-45.5,10.5,0.000109409193100873,101.11833190918,0.0110632751018896
A,Dit_A_S3_01_1,-44.5,10.5,0.000437636772403494,28.7793064117432,0.0125948827700464
A,Dit_A_S3_01_1,-47.5,9.5,0.000218818386201747,0,0
A,Dit_A_S3_01_1,-46.5,9.5,0.000328227557474747,36.1086120605469,0.0118518415404365
A,Dit_A_S3_01_1,-44.5,9.5,0.000109409193100873,84.0477752685547,0.00919559927405611
A,Dit_A_S3_01_1,-46.5,8.5,0.000109409193100873,2.72527766227722,0.000298170430005585
A,Dit_A_S3_01_1,-45.5,8.5,0.000218818386201747,15.2333335876465,0.00333333347212167
A,Dit_A_S3_01_1,-38.5,7.5,0.000656455114949495,3.65527772903442,0.00239952576178562
A,Dit_A_S3_01_1,-37.5,7.5,0.000109409193100873,17.646203994751,0.00193065694035911
A,Dit_A_S3_01_1,-36.5,7.5,0.000218818386201747,26.2173156738281,0.00573683070628883
A,Dit_A_S3_01_1,-38.5,6.5,0.000437636772403494,4.65152788162231,0.00203567964885805
A,Dit_A_S3_01_1,-37.5,6.5,0.000875273544806987,74.7012481689453,0.0653840262863392
A,Dit_A_S3_01_1,-36.5,6.5,0.000547045958228409,57.8574981689453,0.0316507105265291
A,Dit_A_S3_01_1,-37.5,5.5,0.000437636772403494,4.60624980926514,0.002015864299411
A,Dit_A_S3_01_1,-36.5,5.5,0.000109409193100873,49.2299995422363,0.00538621452627244
A,Dit_A_S1_02_1,-19.5,44.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-18.5,44.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-17.5,44.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-20.5,43.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-19.5,43.5,0.000437636772403494,0,0
A,Dit_A_S1_02_1,-18.5,43.5,0.000218818386201747,0,0
A,Dit_A_S1_02_1,-17.5,43.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-21.5,42.5,0.000109409193100873,4.49277782440186,0.000491551196549304
A,Dit_A_S1_02_1,-20.5,42.5,0.000656455114949495,7.25638866424561,0.00476349345470556
A,Dit_A_S1_02_1,-19.5,42.5,0.000328227557474747,0,0
A,Dit_A_S1_02_1,-17.5,42.5,0.000218818386201747,7.309166431427,0.00159938000300484
A,Dit_A_S1_02_1,-26.5,41.5,0.000547045958228409,71.0217361450195,0.0388521537044975
A,Dit_A_S1_02_1,-25.5,41.5,0.000328227557474747,65.8457870483399,0.0216124018528789
A,Dit_A_S1_02_1,-19.5,41.5,0.000218818386201747,45.6451835632324,0.00998800540518902
A,Dit_A_S1_02_1,-18.5,41.5,0.000109409193100873,48.9677314758301,0.00535751998875081
A,Dit_A_S1_02_1,-17.5,41.5,0.000218818386201747,25.2872676849365,0.00553331910626939
A,Dit_A_S1_02_1,-26.5,40.5,0.000437636772403494,108.113800048828,0.0473145745056458
A,Dit_A_S1_02_1,-25.5,40.5,0.000765864329878241,261.31884765625,0.200134784144808
A,Dit_A_S1_02_1,-24.5,40.5,0.000109409193100873,282.128753662109,0.0308674792887265
A,Dit_A_S1_02_1,-23.5,40.5,0.000218818386201747,172.076354980469,0.0376534703003051
A,Dit_A_S1_02_1,-18.5,40.5,0.000109409193100873,38.8531951904297,0.00425089673517565
A,Dit_A_S1_02_1,-25.5,39.5,0.000109409193100873,86.0923614501953,0.00941929579841461
A,Dit_A_S1_02_1,-24.5,39.5,0.000109409193100873,66.6442565917969,0.00729149433851606
A,Dit_A_S1_02_1,-23.5,39.5,0.000109409193100873,82.6507263183594,0.00904274927569282
A,Dit_A_S1_02_1,-22.5,39.5,0.000109409193100873,325.604614257813,0.0356241381158684
A,Dit_A_S1_02_1,-22.5,38.5,0.000109409193100873,165.347045898438,0.0180904868733611
A,Dit_A_S1_02_1,-15.5,38.5,0.000109409193100873,81.2766647338867,0.00889241430646476
A,Dit_A_S1_02_1,-14.5,38.5,0.000328227557474747,47.4220809936524,0.0155652338149161
A,Dit_A_S1_02_1,-13.5,38.5,0.000109409193100873,16.4034023284912,0.00179468301286921
A,Dit_A_S1_02_1,-22.5,37.5,0.000109409193100873,44.3952751159668,0.00485725122792921
A,Dit_A_S1_02_1,-15.5,37.5,0.000328227557474747,142.603881835938,0.0468065238214273
A,Dit_A_S1_02_1,-14.5,37.5,0.000437636772403494,68.875,0.0301422326992906
A,Dit_A_S1_02_1,-15.5,36.5,0.000109409193100873,122.79273223877,0.0134346537528954
A,Dit_A_S1_02_1,-14.5,36.5,0.000218818386201747,160.323791503906,0.0350817933266301
A,Dit_A_S1_02_1,-16.5,35.5,0.000218818386201747,50.1653137207031,0.0109770929916686
A,Dit_A_S1_02_1,-15.5,35.5,0.000328227557474747,143.188980102539,0.0469985691963566
A,Dit_A_S1_02_1,-17.5,34.5,0.000328227557474747,11.021110534668,0.00361743219145327
A,Dit_A_S1_02_1,-16.5,34.5,0.000328227557474747,4.29493045806885,0.00140971453377584
A,Dit_A_S1_02_1,-15.5,34.5,0.000109409193100873,100.471038818359,0.0109924552871232
A,Dit_A_S1_02_1,-26.5,33.5,0.000109409193100873,65.3087921142578,0.00714538224761363
A,Dit_A_S1_02_1,-16.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-11.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-27.5,32.5,0.000875273544806987,195.941833496094,0.171502703180106
A,Dit_A_S1_02_1,-26.5,32.5,0.000437636772403494,40.5487480163574,0.0177456232068812
A,Dit_A_S1_02_1,-11.5,32.5,0.000765864329878241,0,0
A,Dit_A_S1_02_1,-10.5,32.5,0.000437636772403494,0,0
A,Dit_A_S1_02_1,-9.5,32.5,0.000218818386201747,0,0
A,Dit_A_S1_02_1,-26.5,31.5,0.000109409193100873,77.6253509521484,0.00849292701184668
A,Dit_A_S1_02_1,-11.5,31.5,0.000765864329878241,0,0
A,Dit_A_S1_02_1,-10.5,31.5,0.000437636772403494,0,0
A,Dit_A_S1_02_1,-9.5,31.5,0.000109409193100873,0,0
A,Dit_A_S1_02_1,-26.5,30.5,0.000656455114949495,45.8904876708984,0.030125045359088
A,Dit_A_S1_02_1,-25.5,30.5,0.000328227557474747,75.1459045410156,0.0246649567017281
A,Dit_A_S1_02_1,-11.5,30.5,0.000218818386201747,0,0
A,Dit_A_S1_02_1,-28.5,29.5,0.000109409193100873,65.1383666992188,0.00712673614047032
A,Dit_A_S1_02_1,-27.5,29.5,0.000437636772403494,44.7654151916504,0.0195909918197762
A,Dit_A_S1_02_1,-25.5,29.5,0.000109409193100873,33.9770126342773,0.00371739753629446
A,Dit_A_S3_02_1,-68.5,30.5,0.000328227557474747,0,0
A,Dit_A_S3_02_1,-69.5,29.5,0.000328227557474747,0,0
A,Dit_A_S3_02_1,-68.5,29.5,0.000656455114949495,0,0
A,Dit_A_S3_02_1,-68.5,28.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-67.5,28.5,0.000109409193100873,10.6702079772949,0.00116741884501434
A,Dit_A_S3_02_1,-66.5,28.5,0.000656455114949495,0,0
A,Dit_A_S3_02_1,-69.5,27.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-68.5,27.5,0.000547045958228409,0,0
A,Dit_A_S3_02_1,-67.5,27.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-66.5,27.5,0.000109409193100873,12.9416666030884,0.00141593730042442
A,Dit_A_S3_02_1,-64.5,18.5,0.000437636772403494,0,0
A,Dit_A_S3_02_1,-61.5,18.5,0.000218818386201747,0,0
