spp,id,x,y,dit,nBoats,effort
C,Dit_C_S5_03_1,-33.5,37.5,0.000328227557474747,90.7637939453125,0.0297911783938112
C,Dit_C_S5_03_1,-37.5,36.5,0.000218818386201747,87.9779510498047,0.0192511932700545
C,Dit_C_S5_03_1,-36.5,36.5,0.000109409193100873,56.8239440917969,0.00621706187189264
C,Dit_C_S5_03_1,-35.5,36.5,0.000218818386201747,160.011947631836,0.0350135561537968
C,Dit_C_S5_03_1,-34.5,36.5,0.000109409193100873,130.92854309082,0.0143247862534396
C,Dit_C_S5_03_1,-42.5,35.5,0.000437636772403494,56.6007232666016,0.0247705578460988
C,Dit_C_S5_03_1,-41.5,35.5,0.000328227557474747,57.8123893737793,0.0189756193559346
C,Dit_C_S5_03_1,-39.5,35.5,0.000437636772403494,30.6747570037842,0.0134244016493976
C,Dit_C_S5_03_1,-38.5,35.5,0.000109409193100873,44.9785003662109,0.00492106143195448
C,Dit_C_S5_03_1,-37.5,35.5,0.000109409193100873,42.817325592041,0.00468460904376258
C,Dit_C_S5_03_1,-44.5,34.5,0.000109409193100873,69.3715667724609,0.00758988714471831
C,Dit_C_S5_03_1,-43.5,34.5,0.00120350113138556,62.7485427856445,0.0755179422353187
C,Dit_C_S5_03_1,-42.5,34.5,0.000218818386201747,65.4093399047852,0.0143127662004866
C,Dit_C_S5_03_1,-41.5,34.5,0.000109409193100873,65.443473815918,0.00716011766391772
C,Dit_C_S5_03_1,-38.5,34.5,0.000328227557474747,80.0714569091797,0.0262816587247445
C,Dit_C_S5_03_1,-37.5,34.5,0.000875273544806987,51.0326690673828,0.04466754515557
C,Dit_C_S5_03_1,-36.5,34.5,0.000109409193100873,27.3663063049316,0.00299412549097391
C,Dit_C_S5_03_1,-44.5,33.5,0.000218818386201747,29.4220848083496,0.00643809311645399
C,Dit_C_S5_03_1,-44.5,32.5,0.000218818386201747,1.06819438934326,0.000233740572425853
C,Dit_C_S5_03_1,-44.5,31.5,0.000218818386201747,0,0
C,Dit_C_S5_03_1,-44.5,30.5,0.000109409193100873,7.03027772903442,0.000769177013608697
C,Dit_C_S5_03_1,-43.5,30.5,0.000218818386201747,0,0
C,Dit_C_S5_03_1,-41.5,26.5,0.000328227557474747,0,0
C,Dit_C_S5_03_1,-40.5,26.5,0.000218818386201747,0,0
C,Dit_C_S5_03_1,-38.5,26.5,0.000218818386201747,0,0
C,Dit_C_S5_03_1,-41.5,25.5,0.000109409193100873,0,0
C,Dit_C_S5_03_1,-40.5,25.5,0.000437636772403494,0,0
C,Dit_C_S5_03_1,-39.5,25.5,0.000656455114949495,0,0
C,Dit_C_S5_03_1,-38.5,25.5,0.000437636772403494,0,0
C,Dit_C_S5_03_1,-39.5,24.5,0.000328227557474747,0,0
C,Dit_C_S5_03_1,-38.5,24.5,0.000328227557474747,0,0
C,Dit_C_S5_03_1,-39.5,23.5,0.000109409193100873,0,0
C,Dit_C_S5_03_1,-38.5,23.5,0.000218818386201747,0,0
C,Dit_C_S5_04_1,-35.5,43.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-34.5,43.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-35.5,42.5,0.000109409193100873,31.3854160308838,0.00343385304307421
C,Dit_C_S5_04_1,-34.5,42.5,0.000875273544806987,26.7276382446289,0.0233939946706951
C,Dit_C_S5_04_1,-33.5,42.5,0.000328227557474747,27.7483329772949,0.0091077675571335
C,Dit_C_S5_04_1,-32.5,42.5,0.000109409193100873,34.318473815918,0.00375475652865304
C,Dit_C_S5_04_1,-35.5,41.5,0.000656455114949495,23.71657371521,0.0155688661244263
C,Dit_C_S5_04_1,-34.5,41.5,0.000765864329878241,57.6909713745117,0.0441834571317652
C,Dit_C_S5_04_1,-33.5,41.5,0.000109409193100873,71.1932601928711,0.00778919715192256
C,Dit_C_S5_04_1,-35.5,40.5,0.000437636772403494,57.3126411437988,0.0250821192880918
C,Dit_C_S5_04_1,-34.5,40.5,0.000437636772403494,49.1907386779785,0.0215276761071742
C,Dit_C_S5_04_1,-33.5,40.5,0.000437636772403494,47.3150482177734,0.020706804988142
C,Dit_C_S5_04_1,-33.5,39.5,0.000875273544806987,10.0062036514282,0.0087581653400462
C,Dit_C_S5_04_1,-32.5,39.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-31.5,39.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-41.5,38.5,0.000218818386201747,32.0970001220703,0.0070234137686287
C,Dit_C_S5_04_1,-40.5,38.5,0.000109409193100873,52.7359466552734,0.00576979737096417
C,Dit_C_S5_04_1,-34.5,38.5,0.000109409193100873,100.642364501953,0.0110111998919227
C,Dit_C_S5_04_1,-33.5,38.5,0.000328227557474747,70.7334747314453,0.0232166756428041
C,Dit_C_S5_04_1,-32.5,38.5,0.000218818386201747,46.4702758789063,0.0101685507741722
C,Dit_C_S5_04_1,-42.5,37.5,0.000328227557474747,247.43244934082,0.0812141484871316
C,Dit_C_S5_04_1,-41.5,37.5,0.000547045958228409,161.262664794922,0.0882180889892048
C,Dit_C_S5_04_1,-40.5,37.5,0.000328227557474747,112.892219543457,0.0370543374786518
C,Dit_C_S5_04_1,-39.5,37.5,0.000328227557474747,108.781806945801,0.0357051867915097
C,Dit_C_S5_04_1,-42.5,36.5,0.000109409193100873,145.804565429688,0.0159523598540856
C,Dit_C_S5_04_1,-41.5,36.5,0.000218818386201747,135.022003173828,0.0295452968362242
C,Dit_C_S5_04_1,-40.5,36.5,0.000328227557474747,93.7041397094727,0.0307562809021127
C,Dit_C_S5_04_1,-42.5,35.5,0.000109409193100873,147.603652954102,0.0161491965684496
C,Dit_C_S5_04_1,-41.5,35.5,0.000109409193100873,82.8704833984375,0.00906679272050237
C,Dit_C_S5_04_1,-40.5,35.5,0.000218818386201747,94.6093521118164,0.0207022657487005
C,Dit_C_S5_04_1,-39.5,35.5,0.000328227557474747,38.6095848083496,0.0126727297167587
C,Dit_C_S5_04_1,-42.5,31.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-44.5,30.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-43.5,30.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-42.5,30.5,0.000875273544806987,0,0
C,Dit_C_S5_04_1,-41.5,30.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-40.5,30.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-37.5,30.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-43.5,29.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-42.5,29.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-41.5,29.5,0.000437636772403494,0,0
C,Dit_C_S5_04_1,-40.5,29.5,0.000218818386201747,0,0
C,Dit_C_S5_04_1,-37.5,29.5,0.000656455114949495,0,0
C,Dit_C_S5_04_1,-36.5,29.5,0.000547045958228409,0,0
C,Dit_C_S5_04_1,-35.5,29.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-39.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-38.5,28.5,0.000218818386201747,0,0
C,Dit_C_S5_04_1,-37.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-36.5,28.5,0.000328227557474747,0,0
C,Dit_C_S5_04_1,-35.5,28.5,0.000218818386201747,0,0
C,Dit_C_S5_04_1,-38.5,27.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-37.5,27.5,0.000218818386201747,0,0
C,Dit_C_S5_04_1,-36.5,27.5,0.000109409193100873,0,0
C,Dit_C_S5_04_1,-37.5,26.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-32.5,43.5,0.000328227557474747,0.22916667163372,7.52188168849535e-05
C,Dit_C_S5_05_1,-35.5,42.5,0.000218818386201747,29.6107883453369,0.00647938491988812
C,Dit_C_S5_05_1,-34.5,42.5,0.000328227557474747,24.4722213745117,0.00803245744773729
C,Dit_C_S5_05_1,-33.5,42.5,0.000218818386201747,40.2225685119629,0.00880143753067691
C,Dit_C_S5_05_1,-32.5,42.5,0.000656455114949495,76.5944900512695,0.0502808447711041
C,Dit_C_S5_05_1,-34.5,41.5,0.000765864329878241,100.000274658203,0.0765866433387448
C,Dit_C_S5_05_1,-33.5,41.5,0.000328227557474747,113.63232421875,0.0372972602284989
C,Dit_C_S5_05_1,-32.5,41.5,0.000218818386201747,98.8219146728516,0.0216240518900801
C,Dit_C_S5_05_1,-31.5,41.5,0.000109409193100873,44.5738220214844,0.00487678590079255
C,Dit_C_S5_05_1,-35.5,40.5,0.000109409193100873,156.552337646484,0.0171282649399573
C,Dit_C_S5_05_1,-34.5,40.5,0.000656455114949495,158.482360839844,0.104036556402587
C,Dit_C_S5_05_1,-33.5,40.5,0.00109409191645682,109.090034484863,0.119354524895885
C,Dit_C_S5_05_1,-32.5,40.5,0.000218818386201747,34.9851379394531,0.00765539142495664
C,Dit_C_S5_05_1,-31.5,40.5,0.000328227557474747,29.9445133209229,0.00982861446709654
C,Dit_C_S5_05_1,-34.5,39.5,0.000109409193100873,196.165725708008,0.0214623337637604
C,Dit_C_S5_05_1,-33.5,39.5,0.000656455114949495,60.8037490844727,0.0399149320946077
C,Dit_C_S5_05_1,-32.5,39.5,0.000437636772403494,42.1997222900391,0.0184681502593365
C,Dit_C_S5_05_1,-41.5,38.5,0.000109409193100873,143.313018798828,0.0156797617476301
C,Dit_C_S5_05_1,-40.5,38.5,0.000656455114949495,111.786666870117,0.0733829292500436
C,Dit_C_S5_05_1,-39.5,38.5,0.000328227557474747,125.465103149414,0.0411811043550494
C,Dit_C_S5_05_1,-41.5,37.5,0.000218818386201747,69.7796936035156,0.0152690799439736
C,Dit_C_S5_05_1,-40.5,37.5,0.00109409191645682,110.27774810791,0.120653992769926
C,Dit_C_S5_05_1,-39.5,37.5,0.000547045958228409,66.7612762451172,0.0365214863360617
C,Dit_C_S5_05_1,-40.5,36.5,0.000218818386201747,39.7078247070313,0.00868880212197443
C,Dit_C_S5_05_1,-39.5,36.5,0.000109409193100873,14.7243061065674,0.0016109744500898
C,Dit_C_S5_05_1,-40.5,35.5,0.000109409193100873,12.9631252288818,0.00141828507135754
C,Dit_C_S5_05_1,-38.5,33.5,0.000109409193100873,0,0
